id,source_url,status,type,last_seen,createdAt,updatedAt
128,https://georgeconstructions.com/best-kitchen-corner-cabinet-solutions/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:42.711Z,2026-01-13T13:36:13.150Z
129,https://georgeconstructions.com/standard-front-door-sizes-a-homeowners-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:42.772Z,2026-01-13T13:36:13.208Z
130,https://georgeconstructions.com/are-white-oak-cabinets-right-for-your-home/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:42.882Z,2026-01-13T13:36:13.267Z
131,https://georgeconstructions.com/custom-l-shaped-closet-worth-the-investment/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:42.954Z,2026-01-13T13:36:13.339Z
132,https://georgeconstructions.com/rough-opening-for-36-door-sizing-and-installation-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.026Z,2026-01-13T13:36:13.407Z
133,https://georgeconstructions.com/rough-opening-for-30-inch-door-guide-measurements-tips/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.103Z,2026-01-13T13:36:13.454Z
134,https://georgeconstructions.com/rough-opening-for-32-inch-door-dimensions-installation/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.176Z,2026-01-13T13:36:13.509Z
135,https://georgeconstructions.com/rough-opening-for-windows-a-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.242Z,2026-01-13T13:36:13.575Z
136,https://georgeconstructions.com/door-rough-opening-sizes-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.320Z,2026-01-13T13:36:13.626Z
137,https://georgeconstructions.com/door-swing-door-handing-what-you-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.389Z,2026-01-13T13:36:13.684Z
138,https://georgeconstructions.com/pocket-door-sizes-standard-custom-options-room-by-room-tips/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.472Z,2026-01-13T13:36:13.735Z
139,https://georgeconstructions.com/top-15-window-glass-types-for-your-home/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.541Z,2026-01-13T13:36:13.792Z
140,https://georgeconstructions.com/soundproof-windows-what-they-are-how-they-work/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.614Z,2026-01-13T13:36:13.836Z
141,https://georgeconstructions.com/3-glass-wall-systems-compared-curtain-wall-window-wall-vs-storefront/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.671Z,2026-01-13T13:36:13.892Z
142,https://georgeconstructions.com/standard-interior-door-sizes/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.738Z,2026-01-13T13:36:13.940Z
143,https://georgeconstructions.com/are-mirror-closet-doors-still-in-style/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.817Z,2026-01-13T13:36:13.998Z
144,https://georgeconstructions.com/standard-interior-exterior-door-dimensions-with-charts/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.875Z,2026-01-13T13:36:14.059Z
145,https://georgeconstructions.com/rough-openings-for-36-inch-door-perfect-installation/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:43.952Z,2026-01-13T13:36:14.119Z
146,https://georgeconstructions.com/top-15-whole-house-customization-companies-in-china-for-2025/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.014Z,2026-01-13T13:36:14.181Z
147,https://georgeconstructions.com/clerestory-windows-brighten-elevate-insulate-your-home-in-style/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.113Z,2026-01-13T13:36:14.246Z
148,https://georgeconstructions.com/top-10-arched-cabinet-trends-for-modern-interior/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.199Z,2026-01-13T13:36:14.292Z
149,https://georgeconstructions.com/calacatta-vs-carrara-marble-which-one-to-choose/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.259Z,2026-01-13T13:36:14.348Z
150,https://georgeconstructions.com/types-of-kitchen-cabinets-a-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.325Z,2026-01-13T13:36:14.408Z
151,https://georgeconstructions.com/a-complete-guide-to-ideal-kitchen-countertop-heights/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.388Z,2026-01-13T13:36:14.455Z
152,https://georgeconstructions.com/murphy-vs-wall-beds-which-one-is-best-for-your-room/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.446Z,2026-01-13T13:36:14.507Z
153,https://georgeconstructions.com/diy-barn-door-step-by-step-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.523Z,2026-01-13T13:36:14.560Z
154,https://georgeconstructions.com/aqua-fusion-quartzite-brazil-kitchen-a-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.575Z,2026-01-13T13:36:14.635Z
155,https://georgeconstructions.com/12-most-trendy-corner-kitchen-cabinet-ideas/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.631Z,2026-01-13T13:36:14.690Z
156,https://georgeconstructions.com/top-10-whole-house-customization-companies-in-china-2025/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.686Z,2026-01-13T13:36:14.748Z
157,https://georgeconstructions.com/10-best-doors-and-windows-manufacturers-2025/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.763Z,2026-01-13T13:36:14.810Z
158,https://georgeconstructions.com/calacatta-marble-buying-guide-cost-types/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.839Z,2026-01-13T13:36:14.872Z
159,https://georgeconstructions.com/12-most-popular-types-of-floor-tiles-pros-cons/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.894Z,2026-01-13T13:36:14.923Z
160,https://georgeconstructions.com/top-15-leading-fireplace-brands-a-complete-guide-2025/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:44.953Z,2026-01-13T13:36:14.986Z
161,https://georgeconstructions.com/8-types-of-patio-doors-for-every-home/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.016Z,2026-01-13T13:36:15.038Z
162,https://georgeconstructions.com/10-best-bathroom-vanity-manufacturers-in-2025-who-leads-the-industry/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.075Z,2026-01-13T13:36:15.119Z
163,https://georgeconstructions.com/10-best-shower-door-types-to-upgrade-your-bathroom/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.131Z,2026-01-13T13:36:15.176Z
164,https://georgeconstructions.com/accordion-doors-vs-bi-fold-doors-which-is-right-for-you/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.217Z,2026-01-13T13:36:15.245Z
165,https://georgeconstructions.com/casement-door-types-materials-costs-pros-cons/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.278Z,2026-01-13T13:36:15.309Z
166,https://georgeconstructions.com/aqua-fusion-quartzite-brazil-kitchen-all-you-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.343Z,2026-01-13T13:36:15.386Z
167,https://georgeconstructions.com/sheetrock-vs-drywall/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.422Z,2026-01-13T13:36:15.437Z
168,https://georgeconstructions.com/floor-to-ceiling-kitchen-cabinets-your-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.481Z,2026-01-13T13:36:15.499Z
169,https://georgeconstructions.com/full-overlay-vs-partial-overlay-cabinets-a-quick-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.561Z,2026-01-13T13:36:15.548Z
170,https://georgeconstructions.com/knotty-alder-cabinets-rustic-charm-for-every-kitchen/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.637Z,2026-01-13T13:36:15.602Z
171,https://georgeconstructions.com/a-comprehensive-guide-to-closet-dimensions/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.706Z,2026-01-13T13:36:15.658Z
172,https://georgeconstructions.com/closet-depth-everything-you-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.762Z,2026-01-13T13:36:15.734Z
173,https://georgeconstructions.com/black-kitchen-cabinets-style-tips-top-10-ideas/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.837Z,2026-01-13T13:36:15.829Z
174,https://georgeconstructions.com/bifold-door-sizes-a-complete-guide-for-homeowners/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.909Z,2026-01-13T13:36:15.886Z
175,https://georgeconstructions.com/how-to-install-door-hinges-a-step-by-step-diy-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:45.967Z,2026-01-13T13:36:15.958Z
176,https://georgeconstructions.com/ash-cabinets-your-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.027Z,2026-01-13T13:36:16.015Z
177,https://georgeconstructions.com/oak-cabinets-stylish-options-for-every-kitchen/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.096Z,2026-01-13T13:36:16.089Z
178,https://georgeconstructions.com/kitchen-color-schemes-top-tips-and-trends-for-2025/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.182Z,2026-01-13T13:36:16.145Z
179,https://georgeconstructions.com/top-10-types-of-closet-doors-find-the-best-one-for-yourself/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.263Z,2026-01-13T13:36:16.220Z
180,https://georgeconstructions.com/prehung-vs-slab-doors-a-detailed-comparison/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.333Z,2026-01-13T13:36:16.282Z
181,https://georgeconstructions.com/top-15-laundry-room-ideas-a-complete-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.405Z,2026-01-13T13:36:16.343Z
182,https://georgeconstructions.com/kitchen-remodel-cost-what-you-really-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.480Z,2026-01-13T13:36:16.403Z
183,https://georgeconstructions.com/swing-vs-sliding-doors-find-the-right-choice-for-your-space/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.559Z,2026-01-13T13:36:16.460Z
184,https://georgeconstructions.com/black-vs-white-interior-doors-which-one-should-you-choose/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.633Z,2026-01-13T13:36:16.517Z
185,https://georgeconstructions.com/top-12-kitchen-cabinet-trends-for-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.713Z,2026-01-13T13:36:16.604Z
186,https://georgeconstructions.com/toilet-repair-kit-complete-guide-fix-your-toilet-fast/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.785Z,2026-01-13T13:36:16.665Z
187,https://georgeconstructions.com/mdf-vs-pvc-wall-panels-a-comprehensive-comparison-of-key-differences/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.855Z,2026-01-13T13:36:16.726Z
188,https://georgeconstructions.com/cupboard-vs-cabinet-whats-the-difference-and-which-one-belongs-in-your-home/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:46.923Z,2026-01-13T13:36:16.783Z
189,https://georgeconstructions.com/mdf-vs-mfc-pick-the-right-material-for-yourself/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.019Z,2026-01-13T13:36:16.847Z
190,https://georgeconstructions.com/tankless-toilet-the-modern-bathroom-upgrade-you-need/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.115Z,2026-01-13T13:36:16.922Z
191,https://georgeconstructions.com/top-15-aluminium-window-manufacturers-in-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.178Z,2026-01-13T13:36:16.985Z
192,https://georgeconstructions.com/top-50-kitchen-cabinet-brands-in-the-usa/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.240Z,2026-01-13T13:36:17.053Z
193,https://georgeconstructions.com/types-of-kitchen-countertops-find-the-ideal-one-for-yourself/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.311Z,2026-01-13T13:36:17.112Z
194,https://georgeconstructions.com/20-walk-in-shower-ideas-that-will-transform-your-bathroom/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.378Z,2026-01-13T13:36:17.188Z
195,https://georgeconstructions.com/kitchen-backsplash-tile-made-simple/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.442Z,2026-01-13T13:36:17.245Z
196,https://georgeconstructions.com/kitchen-counter-decor-ideas-everyone-needs-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.525Z,2026-01-13T13:36:17.316Z
197,https://georgeconstructions.com/top-12-flooring-trends-for-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.585Z,2026-01-13T13:36:17.373Z
198,https://georgeconstructions.com/thinking-about-mdf-kitchen-cabinets-read-this-first/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.647Z,2026-01-13T13:36:17.425Z
199,https://georgeconstructions.com/garden-windows-everything-you-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.722Z,2026-01-13T13:36:17.480Z
200,https://georgeconstructions.com/gable-windows/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.784Z,2026-01-13T13:36:17.527Z
201,https://georgeconstructions.com/frosted-window/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.854Z,2026-01-13T13:36:17.586Z
202,https://georgeconstructions.com/luxury-kitchen-designs-for-every-style-and-budget/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:47.915Z,2026-01-13T13:36:17.658Z
203,https://georgeconstructions.com/grey-kitchen-cabinet-fresh-ideas-smart-choices/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.006Z,2026-01-13T13:36:17.720Z
204,https://georgeconstructions.com/top-10-luxury-furniture-brands-for-homeowners-in-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.089Z,2026-01-13T13:36:17.789Z
205,https://georgeconstructions.com/kitchen-size-how-to-select-the-dimensions/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.144Z,2026-01-13T13:36:17.847Z
206,https://georgeconstructions.com/top-15-modern-living-room-2026-ideas/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.205Z,2026-01-13T13:36:17.908Z
207,https://georgeconstructions.com/modern-vs-traditional-vs-transitional-kitchens-find-your-fit/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.270Z,2026-01-13T13:36:17.974Z
208,https://georgeconstructions.com/what-are-shaker-cabinets-a-comprehensive-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.332Z,2026-01-13T13:36:18.036Z
209,https://georgeconstructions.com/farmhouse-sink-what-you-need-to-know-before-purchasing/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.413Z,2026-01-13T13:36:18.094Z
210,https://georgeconstructions.com/standard-door-dimensions-complete-guide-to-height-width-thickness-for-home-renovations/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.505Z,2026-01-13T13:36:18.152Z
211,https://georgeconstructions.com/10-mistakes-to-avoid-when-importing-building-materials-from-china/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.569Z,2026-01-13T13:36:18.212Z
212,https://georgeconstructions.com/what-is-a-toe-kick/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.633Z,2026-01-13T13:36:18.282Z
213,https://georgeconstructions.com/counter-height-vs-bar-height-kitchen-islands/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.687Z,2026-01-13T13:36:18.346Z
214,https://georgeconstructions.com/barn-door-sizes-standard-custom-measuring-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.764Z,2026-01-13T13:36:18.406Z
215,https://georgeconstructions.com/taupe-cabinets-shades-styling-tips-pairing-ideas-and-more/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.821Z,2026-01-13T13:36:18.475Z
216,https://georgeconstructions.com/how-to-choose-the-right-bathroom-vanity-height/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.895Z,2026-01-13T13:36:18.554Z
217,https://georgeconstructions.com/10-hotel-room-decoration-ideas-the-ultimate-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:48.961Z,2026-01-13T13:36:18.605Z
218,https://georgeconstructions.com/two-tone-kitchen-cabinets-that-actually-work-in-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.031Z,2026-01-13T13:36:18.656Z
219,https://georgeconstructions.com/kitchen-island-measurements-how-to-get-the-size-right/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.100Z,2026-01-13T13:36:18.707Z
220,https://georgeconstructions.com/kitchen-window-guide-2026-sizes-styles-smart-placement/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.162Z,2026-01-13T13:36:18.758Z
221,https://georgeconstructions.com/vinyl-vs-aluminum-windows-choose-the-right-material/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.235Z,2026-01-13T13:36:18.819Z
222,https://georgeconstructions.com/standard-shower-head-height-a-must-read-before-you-buy/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.312Z,2026-01-13T13:36:18.879Z
223,https://georgeconstructions.com/drawers-in-drawers-a-smart-storage-upgrade-for-2026/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.399Z,2026-01-13T13:36:18.939Z
224,https://georgeconstructions.com/2026-standard-kitchen-cabinet-sizes-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.477Z,2026-01-13T13:36:19.003Z
225,https://georgeconstructions.com/hassock-vs-ottoman/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.597Z,2026-01-13T13:36:19.066Z
226,https://georgeconstructions.com/standard-toilet-height-a-complete-guide-for-every-home/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.673Z,2026-01-13T13:36:19.132Z
227,https://georgeconstructions.com/pergola-roof-ultimate-guide-how-to-choose-the-best-one/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.749Z,2026-01-13T13:36:19.203Z
228,https://georgeconstructions.com/double-vanity-dimensions-the-complete-size-layout-guide/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.814Z,2026-01-13T13:36:19.264Z
229,https://georgeconstructions.com/bypass-doors-brief-guide-types-sizes-installation-more/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.886Z,2026-01-13T13:36:19.324Z
230,https://georgeconstructions.com/kitchen-curtain-ideas-for-2026-styles-that-actually-work/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:49.946Z,2026-01-13T13:36:19.383Z
231,https://georgeconstructions.com/butlers-pantry-ideas-that-truly-work-make-life-easier/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.017Z,2026-01-13T13:36:19.435Z
232,https://georgeconstructions.com/mudroom-storage/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.111Z,2026-01-13T13:36:19.479Z
233,https://georgeconstructions.com/rta-cabinets/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.180Z,2026-01-13T13:36:19.529Z
234,https://georgeconstructions.com/choose-ideal-kitchen-sink-dimensions-for-a-30-inch-cabinet/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.258Z,2026-01-13T13:36:19.587Z
235,https://georgeconstructions.com/kitchen-cabinet-materials/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.322Z,2026-01-13T13:36:19.650Z
236,https://georgeconstructions.com/standard-french-door-size-the-complete-guide-for-homeowners/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.393Z,2026-01-13T13:36:19.713Z
237,https://georgeconstructions.com/what-is-an-ottoman-all-you-need-to-know/,pending,page,2026-01-13T13:36:06.284Z,2026-01-13T13:18:50.454Z,2026-01-13T13:36:19.767Z